Timestamp,Active (W),Apparent (VA)
2022-11-07 17:28:46,3781.32,3836.43
2022-11-07 17:28:47,3777.9500000000003,3832.4399999999996
2022-11-07 17:28:48,3777.1499999999996,3832.04
2022-11-07 17:28:49,3775.69,3828.34
2022-11-07 17:28:50,3777.0,3830.68
2022-11-07 17:28:51,3778.88,3832.59
2022-11-07 17:28:52,3783.27,3836.49
2022-11-07 17:28:53,3783.5099999999998,3837.91
2022-11-07 17:28:54,3780.35,3833.54
2022-11-07 17:28:55,3788.08,3849.2
2022-11-07 17:28:56,3782.0099999999998,3840.9900000000002
2022-11-07 17:28:57,3783.02,3842.05
2022-11-07 17:28:58,3861.87,3930.77
2022-11-07 17:28:59,3872.21,3945.52
2022-11-07 17:29:00,3798.89,3860.68
2022-11-07 17:29:01,3796.98,3857.3199999999997
2022-11-07 17:29:02,3796.4300000000003,3855.73
2022-11-07 17:29:03,3801.0899999999997,3861.14
2022-11-07 17:29:04,3795.31,3855.02
2022-11-07 17:29:05,3791.55,3851.92
2022-11-07 17:29:06,3791.62,3851.08
2022-11-07 17:29:07,3790.07,3850.4700000000003
2022-11-07 17:29:08,3789.71,3848.86
2022-11-07 17:29:09,3792.94,3851.6
2022-11-07 17:29:10,3786.3500000000004,3845.0099999999998
2022-11-07 17:29:11,3790.47,3847.0099999999998
2022-11-07 17:29:12,3797.95,3856.58
2022-11-07 17:29:13,3806.14,3865.8500000000004
2022-11-07 17:29:14,3798.59,3859.0899999999997
2022-11-07 17:29:15,3798.44,3858.25
2022-11-07 17:29:16,3794.9100000000003,3853.19
2022-11-07 17:29:17,3800.36,3860.78
2022-11-07 17:29:18,3801.67,3863.14
2022-11-07 17:29:19,3803.68,3865.46
2022-11-07 17:29:20,3808.7400000000002,3872.19
2022-11-07 17:29:21,3811.57,3873.57
2022-11-07 17:29:22,3814.4300000000003,3878.11
2022-11-07 17:29:23,3802.89,3863.21
2022-11-07 17:29:24,3799.53,3860.45
2022-11-07 17:29:25,3795.89,3854.69
2022-11-07 17:29:26,3790.66,3848.07
2022-11-07 17:29:27,3795.0,3854.12
2022-11-07 17:29:28,3796.48,3856.31
2022-11-07 17:29:29,3800.2,3860.48
2022-11-07 17:29:30,3804.68,3866.8599999999997
2022-11-07 17:29:31,3803.38,3866.07
2022-11-07 17:29:32,3800.81,3867.12
2022-11-07 17:29:33,3805.4900000000002,3872.1
2022-11-07 17:29:34,3796.09,3861.5
2022-11-07 17:29:35,3799.51,3864.21
2022-11-07 17:29:36,3794.74,3858.6800000000003
2022-11-07 17:29:37,3798.38,3862.71
2022-11-07 17:29:38,3792.59,3857.19
2022-11-07 17:29:39,3800.9900000000002,3864.94
2022-11-07 17:29:40,3800.6000000000004,3865.73
2022-11-07 17:29:41,3801.1499999999996,3865.19
2022-11-07 17:29:42,3799.62,3864.98
2022-11-07 17:29:43,3803.96,3869.1899999999996
2022-11-07 17:29:44,3800.1400000000003,3863.45
2022-11-07 17:29:45,3802.1,3865.35
2022-11-07 17:29:46,3795.72,3859.61
2022-11-07 17:29:47,3792.25,3855.56
2022-11-07 17:29:48,3791.88,3855.74
2022-11-07 17:29:49,3799.9,3862.75
2022-11-07 17:29:50,3798.36,3862.8999999999996
2022-11-07 17:29:51,3799.9100000000003,3864.6800000000003
2022-11-07 17:29:52,3803.07,3867.04
2022-11-07 17:29:53,3805.65,3870.41
2022-11-07 17:29:54,3807.19,3872.53
2022-11-07 17:29:55,3801.46,3865.79
2022-11-07 17:29:56,3795.75,3859.54
2022-11-07 17:29:57,3796.55,3859.7400000000002
2022-11-07 17:29:58,3797.9700000000003,3861.34
2022-11-07 17:29:59,3794.1699999999996,3858.72
2022-11-07 17:30:00,3797.43,3861.29
2022-11-07 17:30:01,3800.23,3864.7400000000002
2022-11-07 17:30:02,3807.78,3872.5699999999997
2022-11-07 17:30:03,3801.5899999999997,3866.48
2022-11-07 17:30:04,3802.97,3868.4300000000003
2022-11-07 17:30:05,3802.77,3867.33
2022-11-07 17:30:06,3821.66,3886.14
2022-11-07 17:30:07,3816.5499999999997,3881.5
2022-11-07 17:30:08,3812.15,3877.16
2022-11-07 17:30:09,3814.27,3880.09
2022-11-07 17:30:10,3816.8900000000003,3883.55
2022-11-07 17:30:11,3817.7,3882.3100000000004
2022-11-07 17:30:12,3813.8799999999997,3878.9700000000003
2022-11-07 17:30:13,3818.95,3883.62
2022-11-07 17:30:14,3823.75,3888.72
2022-11-07 17:30:15,3824.46,3890.93
2022-11-07 17:30:16,3816.5,3881.9
2022-11-07 17:30:17,3817.28,3882.32
2022-11-07 17:30:18,3797.0099999999998,3862.01
2022-11-07 17:30:19,3791.04,3854.83
2022-11-07 17:30:20,3795.32,3859.44
2022-11-07 17:30:21,3791.7000000000003,3856.08
2022-11-07 17:30:22,3798.6,3862.76
2022-11-07 17:30:23,3793.0299999999997,3856.62
2022-11-07 17:30:24,3796.09,3861.6600000000003
2022-11-07 17:30:25,3799.01,3866.08
2022-11-07 17:30:26,3799.35,3864.4599999999996
2022-11-07 17:30:27,3800.9700000000003,3866.0
2022-11-07 17:30:28,3796.77,3862.16
2022-11-07 17:30:29,3795.7000000000003,3859.39
2022-11-07 17:30:30,3796.6800000000003,3861.98
2022-11-07 17:30:31,3794.67,3859.5
2022-11-07 17:30:32,3794.9100000000003,3858.0299999999997
2022-11-07 17:30:33,3794.82,3857.52
2022-11-07 17:30:34,3789.7599999999998,3854.26
2022-11-07 17:30:35,3795.82,3861.08
2022-11-07 17:30:36,3793.84,3859.52
2022-11-07 17:30:37,3792.81,3859.2400000000002
2022-11-07 17:30:38,3796.96,3864.39
2022-11-07 17:30:39,3791.33,3858.4300000000003
2022-11-07 17:30:40,3798.3,3867.04
2022-11-07 17:30:41,3798.07,3867.3900000000003
2022-11-07 17:30:42,3791.04,3860.33
2022-11-07 17:30:43,3789.7099999999996,3855.9199999999996
2022-11-07 17:30:44,3793.9199999999996,3860.5
2022-11-07 17:30:45,3789.36,3857.67
2022-11-07 17:30:46,3787.48,3854.9700000000003
2022-11-07 17:30:47,3789.96,3856.96
2022-11-07 17:30:48,3791.0,3859.52
2022-11-07 17:30:49,3790.65,3859.77
2022-11-07 17:30:50,3795.18,3863.26
2022-11-07 17:30:51,3794.08,3863.68
2022-11-07 17:30:52,3795.89,3865.73
2022-11-07 17:30:53,3797.0099999999998,3863.6499999999996
2022-11-07 17:30:54,3797.8500000000004,3864.12
2022-11-07 17:30:55,3792.93,3860.48
2022-11-07 17:30:56,3794.45,3862.47
2022-11-07 17:30:57,3798.76,3866.15
2022-11-07 17:30:58,3794.69,3861.98
2022-11-07 17:30:59,3790.5699999999997,3859.3700000000003
2022-11-07 17:31:00,3794.96,3864.32
2022-11-07 17:31:01,3793.64,3862.4700000000003
2022-11-07 17:31:02,3792.44,3861.07
2022-11-07 17:31:03,3792.65,3862.18
2022-11-07 17:31:04,3791.57,3861.39
2022-11-07 17:31:05,3793.79,3863.06
2022-11-07 17:31:06,3792.15,3861.33
2022-11-07 17:31:07,3792.67,3862.5499999999997
2022-11-07 17:31:08,3797.5499999999997,3868.26
2022-11-07 17:31:09,3793.0499999999997,3862.3300000000004
2022-11-07 17:31:10,3795.07,3863.05
2022-11-07 17:31:11,3796.1400000000003,3864.5899999999997
2022-11-07 17:31:12,3794.2900000000004,3864.25
2022-11-07 17:31:13,3792.37,3859.79
2022-11-07 17:31:14,3791.41,3859.9
2022-11-07 17:31:15,3788.3500000000004,3857.85
2022-11-07 17:31:16,3789.32,3858.2
2022-11-07 17:31:17,3792.31,3859.92
2022-11-07 17:31:18,3788.3199999999997,3856.2
2022-11-07 17:31:19,3789.83,3858.27
2022-11-07 17:31:20,3792.88,3861.6499999999996
2022-11-07 17:31:21,3787.65,3854.79
2022-11-07 17:31:22,3792.13,3858.0699999999997
2022-11-07 17:31:23,3795.8199999999997,3862.5
2022-11-07 17:31:24,3790.64,3856.4
2022-11-07 17:31:25,3791.87,3856.88
2022-11-07 17:31:26,3793.25,3858.61
2022-11-07 17:31:27,3795.62,3861.25
2022-11-07 17:31:28,3795.6,3862.15
2022-11-07 17:31:29,3796.75,3862.9500000000003
2022-11-07 17:31:30,3796.6299999999997,3860.8399999999997
2022-11-07 17:31:31,3791.09,3855.02
2022-11-07 17:31:32,3790.06,3853.0
2022-11-07 17:31:33,3789.0,3853.08
2022-11-07 17:31:34,3792.0099999999998,3857.04
2022-11-07 17:31:35,3790.39,3854.28
2022-11-07 17:31:36,3786.02,3850.0
2022-11-07 17:31:37,3789.93,3854.56
2022-11-07 17:31:38,3791.55,3856.1
2022-11-07 17:31:39,3791.9,3856.3199999999997
2022-11-07 17:31:40,3791.43,3855.98
2022-11-07 17:31:41,3789.95,3855.46
2022-11-07 17:31:42,3792.78,3859.92
2022-11-07 17:31:43,3792.8799999999997,3860.6
2022-11-07 17:31:44,3792.02,3858.34
2022-11-07 17:31:45,3789.67,3854.85
2022-11-07 17:31:46,3789.63,3855.3599999999997
2022-11-07 17:31:47,3795.2000000000003,3861.81
2022-11-07 17:31:48,3790.1400000000003,3857.12
2022-11-07 17:31:49,3790.66,3856.99
2022-11-07 17:31:50,3783.02,3845.46
2022-11-07 17:31:51,3785.47,3849.77
2022-11-07 17:31:52,3788.14,3851.87
2022-11-07 17:31:53,3785.5600000000004,3850.3
2022-11-07 17:31:54,3788.4,3854.21
2022-11-07 17:31:55,3790.24,3856.78
2022-11-07 17:31:56,3789.56,3857.67
2022-11-07 17:31:57,3790.13,3858.9
2022-11-07 17:31:58,3813.81,3881.37
2022-11-07 17:31:59,3810.1099999999997,3878.07
2022-11-07 17:32:00,3809.7999999999997,3878.25
2022-11-07 17:32:01,3807.57,3875.16
2022-11-07 17:32:02,3807.83,3874.13
2022-11-07 17:32:03,3284.61,3374.79
2022-11-07 17:32:04,1597.33,1775.74
2022-11-07 17:32:05,1593.9,1776.2
2022-11-07 17:32:06,1600.25,1780.57
2022-11-07 17:32:07,1580.7,1763.7
2022-11-07 17:32:08,1572.9,1759.91
2022-11-07 17:32:09,1566.6299999999999,1755.27
2022-11-07 17:32:10,1549.54,1739.84
2022-11-07 17:32:11,1547.53,1735.06
2022-11-07 17:32:12,1545.68,1731.91
2022-11-07 17:32:13,1547.41,1732.85
2022-11-07 17:32:14,1545.87,1734.0
2022-11-07 17:32:15,1547.27,1733.76
